frame,color,cx,cy,space_x,space_y,space_z,x,y,w,h,area
179,red,1368.91,901.82,84.25,28.15,22.49,1338,874,63,57,2417
179,blue,567.31,769.17,0.57,100.22,97.46,558,758,21,22,369
179,blue,230.65,967.71,-0.74,2.86,4.90,224,957,15,21,282
179,blue,1668.37,979.47,100.62,3.40,-19.22,1661,965,15,28,374
180,red,1438.36,168.52,10.57,-348.93,379.34,1408,137,60,54,1428
180,red,225.46,771.60,-39.90,96.63,100.64,218,751,17,41,593
180,red,1369.56,900.06,84.42,28.83,23.34,1339,872,62,57,2386
180,blue,567.77,768.49,0.49,100.79,97.78,558,757,21,22,374
180,blue,231.04,967.72,-0.71,2.86,4.89,224,957,16,21,299
180,blue,1668.48,978.79,100.69,3.59,-18.89,1661,963,15,30,386
181,red,1442.91,170.76,9.75,-350.47,378.19,1412,139,61,55,1468
181,red,224.18,772.45,-39.77,95.93,100.24,218,751,15,42,492
181,red,1369.94,900.61,84.42,28.62,23.07,1340,873,61,56,2364
181,blue,565.66,769.52,0.44,99.93,97.31,556,758,21,22,368
181,blue,229.58,968.14,-0.76,2.73,4.71,224,958,13,20,231
181,blue,1668.55,979.49,100.63,3.40,-19.23,1661,965,15,28,364
182,red,1448.00,173.76,8.74,-352.57,376.67,1416,142,62,56,1523
182,red,225.58,771.82,-39.81,96.44,100.53,218,751,18,42,607
182,red,1371.30,898.70,84.66,29.38,23.98,1341,871,62,57,2371
182,blue,568.12,768.78,0.59,100.55,97.64,559,757,20,23,376
182,blue,231.16,967.73,-0.70,2.86,4.89,224,957,16,21,301
182,blue,1668.66,979.05,100.68,3.52,-19.02,1661,963,15,30,370
183,red,1439.38,184.75,8.01,-360.52,371.41,1407,153,62,56,1555
183,red,225.33,771.78,-39.86,96.47,100.55,218,751,17,41,581
183,red,1359.28,898.74,83.66,29.32,24.11,1329,872,61,55,2287
183,blue,564.12,769.54,0.25,99.91,97.32,555,758,20,22,364
183,blue,230.69,966.78,-0.84,3.12,5.36,224,955,15,23,311
183,blue,1659.82,979.29,100.04,3.43,-19.03,1645,964,30,29,762
184,red,1454.79,177.04,7.49,-354.92,374.98,1420,144,66,59,1691
184,red,224.77,771.82,-39.91,96.44,100.54,218,751,16,41,537
184,red,1372.45,896.42,84.92,30.29,25.08,1342,870,61,54,2344
184,blue,566.83,769.31,0.54,100.11,97.39,557,758,21,22,373
184,blue,230.17,967.77,-0.76,2.84,4.88,224,957,14,21,261
184,blue,1668.52,979.16,100.66,3.49,-19.07,1661,964,15,29,374
185,red,1458.18,178.28,6.91,-355.82,374.33,1422,144,68,61,1775
185,red,225.19,771.79,-39.87,96.47,100.55,218,751,17,41,571
185,red,1372.85,894.02,85.12,31.26,26.24,1342,868,62,54,2341
185,blue,567.31,768.88,0.51,100.46,97.60,558,757,20,23,371
185,blue,230.65,967.71,-0.74,2.86,4.90,224,957,15,21,282
185,blue,1668.49,979.10,100.66,3.51,-19.04,1661,964,15,29,378
186,red,1461.55,179.30,6.37,-356.57,373.79,1425,145,70,61,1801
186,red,225.36,771.94,-39.80,96.35,100.48,218,751,17,42,589
186,red,1372.87,892.11,85.26,32.04,27.18,1342,867,61,53,2341
186,blue,567.63,769.27,0.63,100.14,97.40,558,758,21,22,367
186,blue,230.71,967.80,-0.72,2.83,4.86,224,957,15,21,281
186,blue,1668.54,979.19,100.66,3.48,-19.09,1661,964,15,29,373
187,red,1464.13,180.42,5.90,-357.40,373.21,1427,146,71,62,1860
187,red,225.14,772.48,-39.65,95.91,100.22,218,752,17,41,568
187,red,1371.64,890.79,85.26,32.57,27.84,1340,866,62,53,2390
187,blue,567.29,769.50,0.63,99.95,97.29,558,758,20,22,366
187,blue,230.53,968.09,-0.70,2.75,4.72,224,958,15,20,267
187,blue,1668.38,979.72,100.60,3.33,-19.34,1661,965,15,28,366
188,red,1465.54,178.02,6.13,-355.66,374.36,1427,144,74,62,1903
188,red,225.25,772.08,-39.77,96.24,100.41,218,751,17,42,580
188,red,1370.44,885.11,85.57,34.94,30.62,1340,862,62,51,2336
188,blue,567.60,769.14,0.60,100.25,97.47,558,758,21,22,372
188,blue,230.63,967.93,-0.71,2.80,4.79,224,958,15,20,276
188,blue,1668.45,978.65,100.70,3.63,-18.82,1661,963,15,30,392
189,red,1467.53,178.18,5.88,-355.79,374.26,1427,144,78,63,1947
189,red,225.21,771.83,-39.86,96.44,100.53,218,751,17,41,573
189,red,1365.72,880.63,85.50,36.85,32.87,1337,859,62,49,2281
189,blue,567.58,769.16,0.60,100.24,97.46,558,758,21,22,366
189,blue,230.66,967.74,-0.73,2.85,4.89,224,957,15,21,281
189,blue,1668.57,979.09,100.67,3.51,-19.04,1661,964,15,29,374
190,red,1467.45,177.18,6.05,-355.07,374.74,1426,143,79,63,1969
190,red,1450.08,726.63,116.51,146.50,106.92,1446,721,8,13,63
190,red,225.31,772.00,-39.79,96.30,100.45,218,751,17,42,585
190,red,1358.78,872.56,85.50,40.39,36.89,1329,851,64,48,2178
190,blue,567.67,768.77,0.53,100.55,97.64,558,757,21,23,370
190,blue,230.70,967.76,-0.73,2.84,4.88,224,957,15,21,282
190,blue,1668.38,978.51,100.71,3.67,-18.75,1661,963,15,30,399
191,red,1469.08,177.45,5.82,-355.27,374.59,1426,144,81,62,1980
191,red,225.69,771.55,-39.89,96.66,100.66,218,751,18,41,614
191,red,1353.89,865.35,85.63,43.68,40.47,1326,847,61,43,1953
191,blue,568.66,768.58,0.62,100.71,97.72,559,757,21,22,375
191,blue,231.17,967.69,-0.70,2.87,4.91,224,957,16,21,302
191,blue,1668.84,978.84,100.71,3.58,-18.92,1662,963,14,30,365
192,red,1469.72,178.39,5.60,-355.94,374.13,1423,143,91,72,2046
192,red,225.71,771.76,-39.82,96.49,100.56,218,751,18,42,620
192,red,1349.61,857.45,85.86,47.45,44.38,1323,838,57,43,1802
192,blue,568.69,768.70,0.64,100.62,97.67,559,757,21,23,379
192,blue,1406.06,773.12,101.44,100.96,84.80,1401,764,11,17,146
192,blue,231.18,967.70,-0.70,2.86,4.90,224,957,16,21,302
192,blue,1668.91,978.61,100.74,3.64,-18.81,1662,963,14,30,367
193,red,1469.16,181.04,5.23,-357.87,372.84,1421,145,91,73,2044
193,red,1495.58,395.55,-125.94,-893.68,267.85,1492,391,8,10,60
193,red,224.78,771.93,-39.88,96.36,100.49,218,751,16,41,538
193,red,1346.52,852.53,85.98,49.87,46.82,1322,834,52,42,1615
193,blue,566.85,769.38,0.55,100.05,97.36,558,758,20,22,366
193,blue,1403.37,773.46,101.06,100.67,84.67,1397,762,14,21,225
193,blue,229.91,967.73,-0.79,2.85,4.90,224,957,13,21,252
193,blue,1668.40,979.75,100.60,3.32,-19.36,1661,965,15,28,363
194,red,1468.03,180.71,5.41,-357.63,373.02,1425,145,83,72,1982
194,red,1490.30,393.35,-119.60,-875.41,269.00,1487,389,9,9,60
194,red,225.37,771.77,-39.86,96.49,100.56,218,751,17,42,593
194,red,1349.09,845.34,86.83,53.56,50.30,1326,826,48,46,1409
194,blue,568.04,768.98,0.62,100.39,97.54,559,757,20,23,370
194,blue,1403.30,771.44,101.37,102.32,85.65,1396,759,17,23,288
194,blue,230.70,967.76,-0.73,2.84,4.88,224,957,15,21,282
194,blue,1668.70,979.04,100.68,3.52,-19.02,1661,963,15,30,369
195,red,1464.42,181.20,5.73,-357.98,372.82,1421,144,82,73,1957
195,red,1481.22,391.35,-112.53,-859.51,270.09,1478,387,7,10,60
195,red,225.34,771.69,-39.89,96.55,100.60,218,751,17,41,584
195,red,1353.00,838.86,87.78,57.02,53.41,1332,820,43,46,1233
195,blue,567.97,768.42,0.50,100.85,97.81,559,757,20,22,370
195,blue,1402.11,770.00,101.46,103.52,86.37,1395,758,17,23,306
195,blue,230.88,967.73,-0.72,2.85,4.89,224,957,15,21,290
195,blue,1668.43,978.33,100.73,3.72,-18.67,1661,962,15,31,401
196,red,1462.39,182.90,5.68,-359.22,372.02,1420,146,78,72,1897
196,red,1474.52,391.48,-110.31,-860.49,270.11,1471,387,10,9,64
196,red,225.46,771.57,-39.91,96.64,100.66,218,751,17,41,594
196,red,1360.30,834.53,88.89,59.42,55.43,1340,813,39,48,1134
196,blue,567.96,768.36,0.49,100.90,97.84,559,757,20,23,363
196,blue,1402.63,770.60,101.43,103.02,86.07,1395,759,17,23,304
196,blue,230.95,967.68,-0.72,2.87,4.92,224,957,15,21,293
196,blue,1668.58,978.71,100.71,3.62,-18.85,1661,963,15,30,384
197,red,1458.78,183.51,5.99,-359.67,371.77,1419,147,73,71,1862
197,red,1464.53,390.61,-105.15,-853.69,270.66,1461,386,8,10,62
197,red,1464.67,730.12,117.69,142.59,105.03,1460,726,9,10,60
197,red,224.90,771.61,-39.97,96.61,100.64,218,751,16,41,549
197,red,1370.01,831.52,90.15,61.14,56.77,1350,815,38,41,1074
197,blue,567.22,768.48,0.42,100.80,97.79,558,757,20,23,371
197,blue,1404.13,771.30,101.50,102.45,85.72,1398,759,14,23,227
197,blue,230.42,967.76,-0.75,2.85,4.88,224,957,14,21,271
197,blue,1668.53,978.86,100.69,3.57,-18.92,1661,963,15,30,381
198,red,1454.95,184.80,6.22,-360.62,371.19,1420,148,67,70,1831
198,red,1455.72,390.15,-101.17,-850.08,271.00,1452,386,9,9,61
198,red,225.19,771.59,-39.94,96.63,100.65,218,751,17,41,572
198,red,1380.99,827.37,91.67,63.55,58.66,1360,808,41,44,1163
198,blue,567.52,768.48,0.46,100.80,97.79,558,757,21,23,364
198,blue,1406.75,773.17,101.51,100.92,84.77,1403,763,10,19,124
198,blue,230.63,967.70,-0.74,2.86,4.91,224,957,15,21,282
198,blue,1668.55,979.02,100.68,3.53,-19.00,1661,964,15,29,377
199,red,1450.66,185.16,6.65,-360.87,371.07,1419,149,62,68,1792
199,red,225.49,771.87,-39.81,96.40,100.51,218,751,18,42,600
199,red,1392.24,823.18,93.26,66.05,60.56,1371,803,43,45,1266
199,blue,568.28,768.66,0.59,100.65,97.69,559,757,21,23,375
199,blue,230.98,967.78,-0.70,2.84,4.87,224,957,15,21,290
199,blue,1668.90,978.74,100.73,3.61,-18.87,1662,963,14,30,364
200,red,1444.81,185.32,7.30,-360.97,371.06,1415,149,58,68,1786
200,red,225.42,771.76,-39.85,96.49,100.56,218,751,17,42,596
200,red,1400.75,820.19,94.47,67.87,61.91,1379,799,42,45,1278
200,blue,568.03,768.25,0.48,100.99,97.90,559,757,20,22,359
200,blue,231.11,967.84,-0.69,2.82,4.83,224,957,16,21,295
200,blue,1668.45,978.18,100.75,3.76,-18.59,1661,962,15,31,405
201,red,1440.80,187.02,7.48,-362.25,370.28,1410,152,58,66,1788
201,red,225.55,771.63,-39.88,96.60,100.63,218,751,18,41,601
201,red,1406.94,821.13,94.99,67.33,61.37,1389,803,34,40,1092
201,blue,568.50,768.72,0.62,100.60,97.66,559,757,21,23,373
201,blue,231.08,967.81,-0.69,2.83,4.85,224,957,16,21,296
201,blue,1668.67,978.97,100.69,3.54,-18.98,1661,963,15,30,372
202,red,1436.71,191.90,7.16,-366.03,367.96,1406,156,58,66,1813
202,red,225.78,771.55,-39.88,96.67,100.66,218,751,18,41,621
202,red,1411.05,824.19,95.06,65.53,59.83,1397,806,28,38,911
202,blue,568.61,769.43,0.78,100.01,97.31,559,758,21,22,361
202,blue,230.94,967.64,-0.72,2.88,4.93,224,957,15,21,294
202,blue,1668.16,980.60,100.51,3.09,-19.77,1660,967,16,26,352
203,red,1430.47,189.83,8.23,-364.38,369.05,1400,154,58,65,1854
203,red,1453.58,724.68,117.51,148.81,107.83,1449,720,12,11,84
203,red,225.32,771.61,-39.92,96.61,100.64,218,751,17,41,584
203,red,1415.44,821.88,95.78,66.92,60.89,1403,804,26,37,847
203,blue,568.07,768.76,0.58,100.56,97.64,559,757,21,23,372
203,blue,230.87,967.70,-0.72,2.86,4.91,224,957,15,21,291
203,blue,1668.33,978.92,100.67,3.56,-18.95,1661,963,15,30,390
204,red,1426.29,189.74,8.73,-364.29,369.14,1397,154,56,65,1869
204,red,225.48,771.13,-40.06,97.00,100.87,218,750,17,42,603
204,red,1419.56,821.81,96.21,66.98,60.88,1407,803,27,38,845
204,blue,1396.50,601.00,166.45,450.17,168.89,1389,599,16,5,80
204,blue,568.50,768.32,0.55,100.94,97.86,559,757,21,22,368
204,blue,231.13,967.65,-0.71,2.88,4.93,224,957,16,21,303
204,blue,1668.65,978.41,100.74,3.70,-18.71,1661,962,15,31,389
205,red,1421.94,191.99,8.88,-366.04,368.11,1392,156,56,64,1904
205,red,225.78,771.59,-39.87,96.63,100.64,218,751,18,42,627
205,red,1421.81,823.73,96.20,65.84,59.91,1410,806,25,36,766
205,blue,1387.43,601.96,162.87,445.27,168.54,1383,599,10,7,69
205,blue,568.94,768.26,0.59,100.99,97.88,560,757,20,22,364
205,blue,1395.87,773.29,100.19,100.77,84.85,1391,766,12,14,127
205,blue,231.41,967.70,-0.68,2.86,4.90,224,957,16,21,311
205,blue,1668.61,978.26,100.75,3.74,-18.63,1661,962,15,31,396
206,red,1418.69,194.39,8.88,-367.94,366.98,1390,159,55,63,1934
206,red,1441.15,717.58,117.55,157.39,111.45,1435,713,13,10,78
206,red,225.81,770.98,-40.07,97.12,100.94,218,750,18,42,627
206,red,1423.60,826.34,96.08,64.32,58.61,1413,808,23,36,704
206,blue,568.99,767.78,0.50,101.38,98.11,560,756,20,23,364
206,blue,1396.90,770.90,100.69,102.74,86.00,1391,759,15,21,209
206,blue,231.45,967.38,-0.72,2.96,5.06,224,956,16,22,321
206,blue,1668.61,978.34,100.74,3.72,-18.67,1661,962,15,31,394
207,red,1414.21,199.22,8.63,-371.87,364.68,1385,164,56,63,1957
207,red,224.82,771.75,-39.93,96.50,100.58,218,751,16,41,543
207,red,1423.34,830.51,95.56,61.92,56.58,1412,811,25,38,750
207,blue,567.13,769.18,0.55,100.21,97.45,558,758,20,22,365
207,blue,1396.34,772.32,100.40,101.56,85.31,1390,760,16,22,247
207,blue,230.15,967.80,-0.76,2.83,4.86,224,957,14,21,260
207,blue,1668.06,979.17,100.63,3.49,-19.07,1660,964,16,29,397
208,red,1410.66,200.13,8.90,-372.61,364.28,1382,164,56,64,1969
208,red,225.63,771.57,-39.89,96.64,100.65,218,751,18,41,608
208,red,1425.47,829.34,95.91,62.59,57.13,1415,810,23,38,753
208,blue,568.39,768.22,0.51,101.01,97.90,559,757,20,22,364
208,blue,1398.30,770.03,100.99,103.47,86.41,1391,758,17,22,277
208,blue,231.18,967.72,-0.70,2.86,4.89,224,957,16,21,301
208,blue,1668.71,978.06,100.78,3.80,-18.54,1661,961,15,32,393
209,red,1407.05,203.27,8.82,-375.25,362.79,1378,168,57,63,1978
209,red,225.58,771.52,-39.91,96.69,100.68,218,751,18,41,604
209,red,1426.99,830.05,95.98,62.20,56.76,1417,811,22,37,679
209,blue,568.41,768.24,0.52,101.00,97.90,559,757,20,22,363
209,blue,1399.36,769.56,101.20,103.87,86.63,1391,758,19,22,329
209,blue,231.17,967.69,-0.70,2.87,4.91,224,957,16,21,302
209,blue,1668.90,978.12,100.78,3.78,-18.57,1662,962,14,31,380
210,red,1404.45,206.17,8.66,-377.75,361.41,1376,170,57,64,1974
210,red,225.85,771.44,-39.91,96.75,100.72,218,751,18,41,626
210,red,1428.52,829.74,96.17,62.38,56.89,1419,810,22,38,659
210,blue,568.85,768.22,0.57,101.02,97.90,560,757,19,22,357
210,blue,1400.67,769.68,101.34,103.77,86.55,1392,758,20,23,368
210,blue,231.41,967.66,-0.69,2.88,4.92,224,957,16,21,312
210,blue,1669.03,978.34,100.77,3.72,-18.68,1662,962,14,31,369
211,red,1402.08,209.27,8.42,-380.47,359.93,1374,174,56,62,1927
211,red,225.14,771.91,-39.84,96.37,100.49,218,751,17,42,573
211,red,1429.20,829.86,96.22,62.31,56.83,1419,809,24,39,728
211,blue,567.89,769.04,0.61,100.34,97.51,559,757,20,23,362
211,blue,1400.43,770.97,101.10,102.70,85.92,1391,759,21,23,386
211,blue,230.58,967.95,-0.71,2.79,4.79,224,958,15,20,272
211,blue,1668.95,979.02,100.70,3.53,-19.01,1662,964,14,29,355
212,red,1400.99,210.82,8.29,-381.86,359.18,1374,176,55,62,1886
212,red,225.71,771.83,-39.80,96.44,100.53,218,751,18,42,618
212,red,1431.09,828.68,96.55,62.99,57.38,1420,809,26,38,807
212,blue,569.01,768.61,0.67,100.69,97.71,560,757,20,23,369
212,blue,1401.08,770.06,101.33,103.46,86.36,1392,758,21,23,378
212,blue,231.22,967.89,-0.67,2.81,4.81,224,957,16,21,296
212,blue,1669.11,978.56,100.76,3.66,-18.78,1662,962,14,31,360
213,red,1399.95,212.46,8.14,-383.34,358.40,1373,178,55,61,1820
213,red,225.33,771.55,-39.93,96.66,100.67,218,751,17,41,584
213,red,1430.87,828.31,96.57,63.21,57.56,1420,807,26,40,815
213,blue,568.23,768.36,0.52,100.90,97.84,559,757,20,22,362
213,blue,1400.24,770.31,101.18,103.24,86.24,1391,758,21,23,366
213,blue,230.91,967.83,-0.70,2.82,4.84,224,957,15,21,287
213,blue,1668.72,978.48,100.74,3.68,-18.74,1661,962,15,31,383
214,red,1399.43,213.66,7.99,-384.44,357.82,1373,179,54,61,1764
214,red,225.79,771.51,-39.89,96.69,100.68,218,751,18,41,621
214,red,1430.92,827.13,96.72,63.89,58.14,1419,807,28,38,824
214,blue,569.05,768.20,0.59,101.03,97.91,560,757,20,22,363
214,blue,1398.44,770.98,100.86,102.68,85.94,1391,759,18,21,254
214,blue,231.41,967.66,-0.69,2.88,4.92,224,957,16,21,312
214,blue,1668.64,977.98,100.78,3.82,-18.50,1661,961,15,32,401
215,red,1398.74,215.22,7.81,-385.88,357.07,1372,181,54,60,1714
215,red,225.60,771.43,-39.94,96.76,100.72,218,751,18,41,606
215,red,1429.09,827.04,96.55,63.93,58.20,1419,807,25,38,731
215,blue,568.94,768.14,0.57,101.09,97.94,560,757,20,22,365
215,blue,1395.73,773.78,100.10,100.37,84.61,1391,766,12,14,110
215,blue,231.21,967.63,-0.70,2.88,4.93,224,957,16,21,304
215,blue,1668.58,977.99,100.77,3.82,-18.50,1661,961,15,32,405
216,red,1398.22,217.44,7.48,-387.97,355.99,1373,184,52,59,1650
216,red,225.47,771.49,-39.94,96.71,100.70,218,751,17,41,596
216,red,1425.86,828.10,96.10,63.31,57.73,1419,808,17,37,481
216,blue,568.91,768.39,0.61,100.87,97.81,560,757,20,22,364
216,blue,231.08,967.70,-0.71,2.86,4.90,224,957,16,21,298
216,blue,1668.64,978.47,100.73,3.68,-18.73,1661,962,15,31,389
217,red,1396.20,219.33,7.39,-389.76,355.09,1370,185,53,60,1608
217,red,225.63,771.33,-39.97,96.84,100.77,218,750,18,42,609
217,red,1463.10,811.11,102.13,73.76,65.54,1458,804,11,16,90
217,red,1421.97,828.88,95.62,62.84,57.39,1419,817,7,24,143
217,blue,568.97,768.25,0.59,101.00,97.89,560,757,20,22,363
217,blue,231.14,967.61,-0.71,2.89,4.95,224,957,16,21,301
217,blue,1668.62,978.29,100.75,3.73,-18.65,1661,962,15,31,395
218,red,1378.88,231.90,7.35,-402.36,349.18,1353,198,52,59,1512
218,red,225.48,771.59,-39.90,96.63,100.65,218,751,17,41,593
218,red,1442.86,817.99,99.08,69.38,62.44,1430,807,23,27,353
218,blue,564.04,769.31,0.20,100.09,97.43,555,758,20,22,356
218,blue,230.92,966.63,-0.84,3.17,5.43,224,955,15,23,324
218,blue,1655.86,978.52,99.84,3.64,-18.60,1641,963,31,30,823
219,red,1391.41,223.49,7.26,-393.80,353.13,1366,190,52,59,1516
219,red,225.30,771.49,-39.96,96.71,100.70,218,751,17,41,582
219,red,1455.87,821.06,100.02,67.57,60.77,1433,806,41,38,930
219,blue,568.45,768.39,0.56,100.87,97.82,559,757,21,22,364
219,blue,230.88,967.73,-0.72,2.85,4.89,224,957,15,21,290
219,blue,1668.60,978.33,100.74,3.72,-18.67,1661,962,15,31,395
220,red,1387.71,225.05,7.45,-395.34,352.41,1362,191,51,60,1452
220,red,225.39,771.55,-39.93,96.66,100.67,218,751,17,41,589
220,red,1448.13,822.70,99.01,66.56,60.08,1422,805,51,39,1621
220,blue,568.54,768.40,0.57,100.87,97.82,559,757,21,22,368
220,blue,230.95,967.68,-0.72,2.87,4.92,224,957,15,21,293
220,blue,1668.17,977.90,100.75,3.84,-18.45,1660,961,16,32,430
221,red,1370.80,236.04,7.66,-406.78,347.27,1346,203,51,59,1348
221,red,225.33,771.70,-39.89,96.54,100.60,218,751,17,41,580
221,red,1429.62,826.01,96.72,64.54,58.70,1405,807,52,39,1809
221,blue,563.99,769.27,0.19,100.12,97.45,555,758,20,22,356
221,blue,1386.35,771.72,99.29,102.02,85.74,1379,760,18,23,339
221,blue,230.70,966.68,-0.85,3.15,5.41,224,955,15,23,314
221,blue,1656.23,978.25,99.89,3.71,-18.47,1641,962,31,31,844
222,red,1380.59,227.75,7.90,-398.05,351.19,1356,195,50,59,1313
222,red,225.35,771.70,-39.88,96.54,100.59,218,751,17,41,585
222,red,1444.85,823.10,98.63,66.31,59.92,1420,803,52,40,1846
222,blue,568.39,768.32,0.53,100.93,97.85,559,757,21,22,367
222,blue,1399.85,768.91,101.36,104.42,86.93,1390,757,22,23,413
222,blue,230.88,967.73,-0.72,2.85,4.89,224,957,15,21,290
222,blue,1667.73,977.67,100.74,3.90,-18.33,1659,961,17,32,463
223,red,1378.75,228.34,8.04,-398.64,350.92,1354,196,50,58,1249
223,red,225.35,771.70,-39.88,96.54,100.59,218,751,17,41,585
223,red,1445.95,822.81,98.78,66.48,60.05,1421,803,52,40,1839
223,blue,568.76,768.40,0.59,100.87,97.81,560,757,20,22,359
223,blue,1400.93,769.37,101.42,104.04,86.70,1391,758,22,22,400
223,blue,230.73,967.83,-0.72,2.83,4.84,224,957,15,21,280
223,blue,1668.47,977.80,100.78,3.87,-18.41,1661,961,15,32,413
224,red,1376.37,228.67,8.29,-398.98,350.79,1352,197,49,58,1191
224,red,225.67,771.60,-39.88,96.63,100.64,218,751,18,41,612
224,red,1446.61,822.23,98.92,66.83,60.32,1421,802,53,41,1836
224,blue,569.47,768.58,0.72,100.72,97.72,560,757,21,22,355
224,blue,1401.93,768.89,101.62,104.45,86.92,1392,757,22,23,415
224,blue,231.12,967.83,-0.69,2.83,4.84,224,957,16,21,296
224,blue,1669.05,977.89,100.81,3.84,-18.46,1662,961,14,32,379
225,red,1373.10,230.59,8.38,-400.95,349.90,1348,199,51,58,1186
225,red,225.62,771.62,-39.88,96.61,100.63,218,751,18,41,608
225,red,1446.13,822.38,98.85,66.74,60.26,1421,802,52,41,1799
225,blue,569.38,768.53,0.70,100.76,97.74,560,757,21,22,366
225,blue,1401.98,769.69,101.49,103.78,86.53,1392,758,22,23,413
225,blue,231.08,967.84,-0.69,2.82,4.83,224,957,16,21,294
225,blue,1669.08,978.28,100.78,3.74,-18.65,1662,962,14,31,368
226,red,1369.68,232.40,8.50,-402.85,349.06,1345,201,50,57,1170
226,red,225.73,771.37,-39.95,96.81,100.75,218,750,18,42,623
226,red,1445.76,821.83,98.88,67.07,60.53,1421,802,51,40,1770
226,blue,569.80,768.48,0.74,100.81,97.76,560,757,21,22,372
226,blue,1402.05,769.62,101.51,103.83,86.56,1392,758,22,23,411
226,blue,231.15,967.77,-0.69,2.84,4.87,224,957,16,21,299
226,blue,1669.03,978.18,100.79,3.76,-18.60,1662,962,14,31,372
227,red,1365.13,233.93,8.84,-404.46,348.37,1341,203,49,57,1149
227,red,225.50,771.87,-39.81,96.41,100.51,218,751,18,42,601
227,red,1445.44,820.69,99.00,67.75,61.09,1421,801,51,40,1755
227,blue,569.42,768.54,0.70,100.76,97.74,560,757,21,22,367
227,blue,1401.75,768.97,101.58,104.38,86.88,1392,757,22,23,412
227,blue,231.03,968.13,-0.66,2.74,4.70,224,958,16,20,284
227,blue,1669.01,977.85,100.82,3.86,-18.44,1662,961,14,32,382
228,red,1360.78,236.64,8.93,-407.40,347.10,1337,205,49,58,1138
228,red,225.40,771.88,-39.82,96.40,100.51,218,751,17,42,593
228,red,1444.44,819.61,99.03,68.40,61.63,1420,800,51,40,1749
228,blue,1332.21,578.97,168.82,586.13,180.46,1327,576,12,7,68
228,blue,569.30,768.68,0.71,100.64,97.67,560,757,21,23,372
228,blue,1401.50,768.89,101.57,104.45,86.93,1392,757,21,23,410
228,blue,230.93,968.08,-0.67,2.75,4.72,224,958,15,20,280
228,blue,1668.98,977.91,100.81,3.84,-18.47,1662,961,14,32,381
229,red,1356.64,239.14,9.03,-410.16,345.93,1333,208,49,57,1138
229,red,225.59,771.78,-39.83,96.48,100.55,218,751,18,42,610
229,red,1443.88,818.20,99.16,69.26,62.32,1420,798,50,40,1746
229,blue,1328.23,578.34,168.12,590.92,180.82,1323,573,13,10,82
229,blue,569.77,768.54,0.74,100.76,97.73,560,757,21,22,370
229,blue,1402.09,768.91,101.63,104.43,86.91,1392,757,22,23,407
229,blue,231.18,968.00,-0.66,2.78,4.76,224,958,16,20,293
229,blue,1669.16,977.93,100.82,3.83,-18.48,1662,961,14,32,372
230,red,1351.97,242.22,9.10,-413.63,344.49,1329,211,48,57,1140
230,red,225.63,771.47,-39.93,96.73,100.70,218,750,18,42,613
230,red,1442.62,817.22,99.16,69.85,62.82,1419,798,50,39,1701
230,blue,1330.28,580.30,166.55,576.02,179.84,1321,576,19,9,102
230,blue,569.71,768.72,0.77,100.60,97.64,560,757,21,23,369
230,blue,1401.99,769.72,101.49,103.74,86.51,1392,758,22,23,414
230,blue,231.10,967.90,-0.68,2.81,4.80,224,957,16,21,291
230,blue,1669.09,978.32,100.78,3.72,-18.67,1662,962,14,31,366
231,red,1333.48,255.13,9.25,-429.21,338.43,1311,224,47,57,1107
231,red,225.38,771.95,-39.80,96.34,100.47,218,751,17,42,588
231,red,1426.33,818.18,97.35,69.20,62.56,1403,799,49,39,1662
231,blue,565.22,769.98,0.47,99.54,97.09,556,758,21,23,367
231,blue,1387.06,773.42,99.12,100.62,84.90,1377,762,21,23,393
231,blue,230.45,966.95,-0.84,3.08,5.28,224,956,14,22,294
231,blue,1658.47,979.21,99.96,3.45,-18.97,1644,964,30,29,778
