frame,color,cx,cy,space_x,space_y,space_z,x,y,w,h,area
375,red,214.96,687.12,-39.10,96.61,100.13,207,667,17,41,593
375,red,900.38,823.51,45.56,24.19,11.21,884,802,34,42,853
375,blue,553.14,685.11,0.06,99.64,89.54,542,673,23,24,443
375,blue,1392.06,689.35,99.96,99.76,58.82,1381,677,23,24,431
375,blue,226.01,885.51,-0.87,2.66,4.50,222,875,10,21,171
376,red,732.88,493.74,-41.15,551.93,175.28,728,484,12,19,183
376,red,214.88,687.10,-39.11,96.63,100.14,207,667,17,41,588
376,red,866.45,687.76,37.46,98.82,77.55,858,681,17,15,160
376,red,904.31,824.17,45.89,23.95,10.76,889,802,33,43,851
376,blue,553.05,685.10,0.05,99.65,89.54,541,673,24,24,449
376,blue,1392.10,689.58,99.93,99.59,58.71,1381,677,23,24,430
376,blue,225.92,885.67,-0.86,2.62,4.42,222,875,10,21,166
377,red,747.23,488.30,-41.40,591.68,177.40,741,467,15,38,314
377,red,214.85,687.15,-39.10,96.58,100.12,207,667,17,41,584
377,red,875.47,682.70,38.25,103.00,79.67,871,677,9,12,74
377,red,905.52,823.88,45.98,24.06,10.86,890,802,35,43,849
377,blue,553.05,685.12,0.05,99.63,89.53,541,673,24,24,449
377,blue,1392.10,689.51,99.94,99.64,58.75,1381,677,23,24,431
377,blue,225.93,885.56,-0.87,2.65,4.47,222,875,10,21,169
378,red,763.94,488.15,-35.51,593.49,176.90,758,467,15,38,327
378,red,214.90,687.14,-39.10,96.59,100.12,207,667,17,41,588
378,red,905.87,824.40,46.02,23.87,10.60,891,803,34,42,873
378,blue,553.15,685.10,0.06,99.65,89.54,542,673,23,24,447
378,blue,1392.03,689.40,99.95,99.73,58.80,1381,677,23,24,428
378,blue,225.93,885.56,-0.87,2.65,4.47,222,875,10,21,169
379,red,784.26,486.27,-29.80,608.99,177.11,778,467,15,38,378
379,red,214.85,687.05,-39.13,96.66,100.17,207,667,17,41,585
379,red,907.70,823.39,46.15,24.25,11.02,892,803,35,41,901
379,blue,552.93,685.07,0.03,99.67,89.56,541,673,24,24,446
379,blue,1391.98,689.38,99.95,99.75,58.82,1381,677,23,24,429
379,blue,225.98,885.56,-0.86,2.65,4.47,222,875,10,21,171
380,red,806.50,486.99,-20.97,604.05,176.00,801,468,13,38,363
380,red,214.79,686.99,-39.16,96.71,100.20,207,667,17,41,582
380,red,908.73,823.13,46.23,24.35,11.11,895,802,32,42,847
380,blue,552.93,684.96,0.01,99.76,89.62,541,673,24,23,441
380,blue,1392.03,689.27,99.97,99.84,58.87,1381,677,23,24,423
380,blue,225.90,885.57,-0.87,2.65,4.47,222,875,10,21,168
381,red,830.72,489.67,-10.19,584.36,173.89,826,469,11,39,332
381,red,214.82,686.91,-39.18,96.77,100.24,207,667,17,41,587
381,red,910.12,822.46,46.33,24.60,11.38,895,802,34,42,874
381,blue,553.02,684.93,0.01,99.79,89.63,541,673,24,23,443
381,blue,1392.06,689.06,100.00,100.00,58.96,1381,677,23,23,422
381,blue,225.96,885.59,-0.86,2.64,4.46,222,875,10,21,170
382,red,857.50,494.75,2.19,549.09,170.53,853,471,11,38,228
382,red,214.91,687.11,-39.11,96.62,100.14,207,667,17,41,589
382,red,912.16,821.60,46.48,24.94,11.73,896,802,38,42,943
382,blue,553.18,685.09,0.06,99.66,89.55,542,673,23,24,442
382,blue,1392.18,689.46,99.96,99.68,58.77,1381,678,23,23,420
382,blue,225.96,885.49,-0.87,2.67,4.51,222,875,10,21,171
383,red,884.69,492.15,10.37,568.12,170.85,880,471,12,37,251
383,red,214.89,687.04,-39.13,96.68,100.17,207,667,17,41,591
383,red,913.50,821.41,46.58,25.01,11.78,898,802,34,42,927
383,blue,553.10,684.97,0.03,99.75,89.61,541,673,24,23,443
383,blue,1392.09,689.03,100.01,100.03,58.98,1381,677,23,23,423
383,blue,225.93,885.58,-0.87,2.64,4.47,222,875,10,21,169
384,red,913.64,495.25,21.60,547.57,168.38,908,486,12,19,160
384,red,214.93,687.28,-39.05,96.49,100.06,207,667,17,41,584
384,red,922.91,682.05,43.95,103.75,78.36,918,676,14,13,91
384,red,915.67,820.95,46.75,25.19,11.92,900,802,36,42,949
384,blue,553.05,685.08,0.05,99.66,89.55,541,673,24,24,449
384,blue,1392.23,689.28,99.99,99.82,58.85,1381,677,23,24,420
384,blue,225.91,885.59,-0.87,2.64,4.46,222,875,10,21,168
385,red,941.37,489.08,29.59,592.87,170.39,936,480,13,19,162
385,red,214.88,687.07,-39.12,96.65,100.16,207,667,17,41,587
385,red,916.73,820.65,46.83,25.31,12.03,901,802,34,41,900
385,blue,553.07,685.02,0.04,99.71,89.58,541,673,24,23,444
385,blue,1392.04,689.33,99.96,99.78,58.83,1381,677,23,24,425
385,blue,225.95,885.55,-0.87,2.65,4.48,222,875,10,21,170
386,red,968.79,480.12,38.07,669.82,173.75,962,472,15,17,154
386,red,214.86,687.00,-39.15,96.70,100.19,207,667,17,41,589
386,red,918.14,819.98,46.94,25.57,12.30,904,802,34,41,888
386,blue,552.99,684.92,0.01,99.79,89.63,541,673,24,23,440
386,blue,1392.00,689.32,99.96,99.79,58.84,1381,677,23,24,424
386,blue,225.93,885.56,-0.87,2.65,4.47,222,875,10,21,169
387,red,992.82,469.59,46.88,783.44,177.99,985,462,16,18,165
387,red,214.86,686.98,-39.15,96.72,100.20,207,667,17,41,589
387,red,919.86,819.09,47.06,25.91,12.67,906,800,33,42,871
387,blue,553.13,684.94,0.03,99.77,89.62,542,673,23,23,437
387,blue,1391.97,689.02,100.00,100.04,58.99,1381,677,23,23,424
387,blue,226.03,885.47,-0.87,2.68,4.51,222,875,10,21,174
388,red,1013.70,459.68,56.84,924.00,182.04,1006,453,16,15,139
388,red,214.89,687.00,-39.14,96.70,100.19,207,667,17,41,589
388,red,920.74,818.93,47.13,25.98,12.72,907,800,31,42,829
388,blue,553.05,685.03,0.04,99.70,89.58,542,673,23,24,440
388,blue,1391.63,689.26,99.92,99.84,58.88,1381,677,22,23,412
388,blue,226.03,885.47,-0.87,2.68,4.51,222,875,10,21,174
389,red,1030.98,450.17,68.02,1105.49,186.01,1023,444,16,14,132
389,red,214.90,686.97,-39.15,96.73,100.21,207,667,17,41,589
389,red,922.24,818.07,47.24,26.31,13.08,908,800,32,41,840
389,blue,553.09,685.06,0.05,99.68,89.56,541,673,24,24,446
389,blue,1391.71,689.37,99.91,99.75,58.83,1380,677,24,24,422
389,blue,226.03,885.47,-0.87,2.68,4.51,222,875,10,21,174
390,red,1045.01,442.86,80.16,1294.05,189.04,1037,437,16,14,118
390,red,1065.67,638.85,62.47,147.18,94.23,1058,631,15,16,168
390,red,214.94,687.02,-39.13,96.69,100.18,207,667,18,41,592
390,red,923.14,817.78,47.31,26.43,13.19,909,800,31,41,838
390,blue,553.16,685.01,0.04,99.72,89.59,541,673,24,23,443
390,blue,1391.67,689.25,99.93,99.85,58.89,1380,677,24,23,419
390,blue,226.05,885.41,-0.88,2.69,4.54,222,875,10,21,175
391,red,1055.59,437.89,91.58,1458.42,191.06,1048,432,16,13,120
391,red,1071.33,650.72,62.87,134.01,88.33,1058,635,22,31,218
391,red,214.96,687.07,-39.11,96.65,100.15,207,667,18,41,593
391,red,923.88,817.52,47.37,26.53,13.29,909,800,33,40,863
391,blue,553.16,685.01,0.04,99.72,89.59,541,673,24,23,443
391,blue,1391.68,689.32,99.92,99.79,58.85,1380,677,24,24,422
391,blue,226.06,885.36,-0.88,2.71,4.57,222,875,10,21,176
392,red,1062.52,435.95,99.14,1533.95,191.76,1054,431,16,12,122
392,red,1082.31,643.91,64.64,141.49,91.23,1079,636,7,17,81
392,red,214.99,687.11,-39.10,96.62,100.13,207,667,18,41,593
392,red,924.87,817.03,47.44,26.72,13.49,909,800,34,40,872
392,blue,553.26,684.94,0.04,99.78,89.62,542,673,23,23,441
392,blue,1391.60,689.33,99.91,99.79,58.85,1380,677,23,24,422
392,blue,226.06,885.36,-0.88,2.71,4.57,222,875,10,21,176
393,red,1065.28,437.23,100.07,1484.87,191.05,1057,432,16,12,111
393,red,214.94,687.07,-39.12,96.65,100.16,207,667,17,41,590
393,red,1094.06,679.51,64.80,106.67,73.74,1090,666,9,26,132
393,red,925.82,816.48,47.51,26.94,13.72,910,798,34,41,898
393,blue,553.26,684.94,0.04,99.78,89.62,542,673,23,23,441
393,blue,1391.82,689.33,99.93,99.78,58.84,1380,677,24,24,431
393,blue,226.05,885.41,-0.88,2.69,4.54,222,875,10,21,175
394,red,1064.17,440.79,95.73,1360.41,189.38,1057,436,14,11,95
394,red,1101.10,674.35,65.87,111.21,75.97,1098,654,7,37,116
394,red,214.95,687.05,-39.12,96.67,100.17,207,667,17,41,591
394,red,926.92,815.35,47.58,27.38,14.23,911,799,36,39,904
394,blue,553.29,684.90,0.04,99.81,89.63,542,673,23,23,443
394,blue,1391.81,689.43,99.92,99.70,58.79,1380,677,24,24,431
394,blue,226.06,885.36,-0.88,2.71,4.57,222,875,10,21,176
395,red,1059.44,446.88,87.79,1186.40,186.62,1053,442,13,11,85
395,red,215.06,687.11,-39.09,96.62,100.13,207,667,18,41,599
395,red,928.59,813.49,47.69,28.12,15.06,912,795,36,41,913
395,blue,553.44,684.88,0.05,99.83,89.64,542,673,23,23,439
395,blue,1391.79,689.45,99.91,99.69,58.79,1380,677,24,24,429
395,blue,226.10,885.37,-0.88,2.70,4.56,222,875,10,21,176
396,red,1050.48,454.21,78.48,1023.73,183.40,1045,449,12,12,75
396,red,215.13,687.15,-39.07,96.59,100.11,207,667,18,41,607
396,red,931.23,811.16,47.87,29.05,16.09,913,794,38,38,959
396,blue,553.29,684.90,0.04,99.81,89.63,542,673,23,23,443
396,blue,1391.75,689.39,99.92,99.74,58.82,1380,677,24,24,428
396,blue,226.08,885.31,-0.89,2.72,4.59,222,875,10,21,177
397,red,1036.72,460.78,68.87,908.13,180.72,1031,455,12,13,87
397,red,214.96,687.02,-39.13,96.69,100.18,207,667,17,41,595
397,red,1117.38,686.08,67.36,101.26,69.78,1115,678,6,15,60
397,red,933.93,807.45,48.04,30.55,17.78,915,790,38,38,1003
397,blue,553.13,685.06,0.05,99.68,89.56,541,673,24,24,449
397,blue,1391.72,689.34,99.92,99.78,58.84,1380,677,24,24,427
397,blue,226.05,885.41,-0.88,2.69,4.54,222,875,10,21,175
398,red,1020.72,465.76,60.05,834.45,178.88,1016,460,9,14,78
398,red,214.97,687.00,-39.13,96.70,100.19,207,667,17,41,596
398,red,936.67,804.10,48.22,31.94,19.30,917,787,39,37,1030
398,blue,553.17,684.98,0.04,99.74,89.60,541,673,24,23,444
398,blue,1391.86,689.30,99.94,99.81,58.85,1380,677,24,24,429
398,blue,226.08,885.31,-0.89,2.72,4.59,222,875,10,21,177
399,red,1003.78,466.58,51.83,822.32,179.06,1000,461,8,12,67
399,red,215.12,687.18,-39.06,96.56,100.10,207,667,18,41,606
399,red,939.85,801.14,48.45,33.18,20.61,920,784,40,37,1052
399,blue,553.19,685.07,0.06,99.67,89.55,541,673,24,24,447
399,blue,1391.70,689.42,99.91,99.71,58.80,1380,677,24,24,436
399,blue,226.15,885.38,-0.87,2.70,4.55,222,875,10,21,178
400,red,988.08,460.70,43.40,905.84,182.42,983,444,11,34,162
400,red,215.12,687.13,-39.08,96.60,100.12,207,667,18,41,608
400,red,943.20,798.13,48.70,34.46,21.94,922,781,42,36,1088
400,blue,553.33,684.97,0.06,99.75,89.60,541,673,25,23,447
400,blue,1391.87,689.16,99.97,99.93,58.92,1380,677,24,24,430
400,blue,226.13,885.32,-0.88,2.72,4.58,222,875,10,21,179
401,red,975.85,459.04,36.58,931.41,183.63,971,443,12,35,309
401,red,215.12,687.23,-39.05,96.53,100.07,207,667,18,41,606
401,red,945.96,795.29,48.90,35.68,23.21,925,778,42,36,1148
401,blue,553.41,684.95,0.06,99.77,89.60,542,673,24,23,444
401,blue,1392.11,689.30,99.97,99.81,58.84,1381,677,23,24,433
401,blue,226.16,885.34,-0.88,2.71,4.57,222,875,10,21,180
402,red,965.31,457.57,30.41,955.31,184.70,958,440,15,36,314
402,red,215.09,687.19,-39.06,96.55,100.09,207,667,18,41,606
402,red,948.74,792.00,49.09,37.12,24.69,927,775,44,37,1237
402,blue,553.55,685.01,0.09,99.72,89.57,541,673,25,23,454
402,blue,1392.03,689.07,100.00,99.99,58.96,1381,677,23,23,427
402,blue,226.13,885.32,-0.88,2.72,4.58,222,875,10,21,179
403,red,956.17,454.98,24.19,1000.73,186.26,947,437,19,35,300
403,red,215.11,687.18,-39.06,96.56,100.10,207,667,18,41,605
403,red,952.84,788.75,49.41,38.57,26.11,929,773,45,36,1106
403,blue,553.51,685.04,0.09,99.70,89.56,541,673,25,23,454
403,blue,1391.97,689.16,99.98,99.92,58.92,1380,677,24,24,434
403,blue,226.13,885.32,-0.88,2.72,4.58,222,875,10,21,179
404,red,949.99,451.19,18.46,1075.19,188.29,941,434,19,35,306
404,red,215.13,687.24,-39.04,96.51,100.07,207,667,18,41,605
404,red,959.92,785.34,50.00,40.13,27.51,933,770,47,34,952
404,blue,553.83,684.95,0.11,99.77,89.59,542,673,24,23,441
404,blue,1391.99,689.05,100.00,100.01,58.97,1380,677,24,23,430
404,blue,226.13,885.32,-0.88,2.72,4.58,222,875,10,21,179
405,red,1159.27,319.70,-15.58,-1068.01,244.27,1155,314,11,11,73
405,red,946.10,446.55,12.74,1181.39,190.65,937,431,19,33,268
405,red,215.02,687.06,-39.11,96.65,100.16,207,667,18,41,599
405,red,966.38,780.61,50.53,42.32,29.56,939,766,46,36,958
405,blue,553.33,685.01,0.06,99.72,89.58,541,673,25,23,447
405,blue,1391.80,689.13,99.96,99.94,58.94,1380,677,24,23,426
405,blue,226.10,885.42,-0.87,2.69,4.54,222,875,10,21,177
406,red,1160.25,320.75,-17.03,-1081.18,243.73,1156,316,10,10,80
406,red,944.66,443.02,8.75,1275.68,192.39,936,428,18,32,232
406,red,215.10,687.21,-39.05,96.54,100.08,207,667,18,41,605
406,red,975.28,777.76,51.31,43.68,30.62,947,763,43,35,748
406,blue,981.98,570.02,49.01,257.89,130.14,977,566,12,10,61
406,blue,553.36,684.99,0.06,99.74,89.59,541,673,25,23,445
406,blue,1391.92,689.06,99.99,100.00,58.97,1380,677,24,23,428
406,blue,226.07,885.21,-0.90,2.75,4.64,222,874,10,22,179
407,red,1162.05,322.25,-19.37,-1100.61,242.95,1158,318,10,9,60
407,red,945.67,439.40,5.91,1387.58,194.09,939,427,15,29,178
407,red,215.05,687.16,-39.07,96.58,100.11,207,667,18,41,598
407,red,981.78,774.49,51.88,45.26,31.97,955,760,41,34,753
407,blue,982.26,568.78,49.03,260.70,130.73,978,558,10,22,116
407,blue,553.81,685.14,0.15,99.62,89.50,542,673,24,24,452
407,blue,1392.21,689.34,99.98,99.77,58.82,1381,677,23,24,432
407,blue,226.12,885.36,-0.88,2.71,4.57,222,875,10,21,177
408,red,947.62,436.91,4.68,1475.82,195.22,942,425,13,25,129
408,red,215.04,687.13,-39.09,96.60,100.12,207,667,18,41,599
408,red,989.49,770.45,52.57,47.25,33.65,963,756,39,33,636
408,blue,553.63,684.96,0.09,99.76,89.59,542,673,24,23,451
408,blue,1392.15,689.30,99.98,99.81,58.85,1381,677,23,24,431
408,blue,226.12,885.36,-0.88,2.71,4.57,222,875,10,21,177
409,red,948.42,440.42,9.00,1354.98,193.52,940,425,15,29,183
409,red,215.02,687.11,-39.09,96.62,100.13,207,667,18,41,597
409,red,998.79,767.98,53.43,48.49,34.51,989,752,19,33,531
409,red,976.11,759.03,51.23,53.00,39.59,969,755,13,13,73
409,blue,553.31,685.01,0.06,99.72,89.58,541,673,25,23,448
409,blue,1391.91,689.22,99.96,99.87,58.89,1380,677,24,24,437
409,blue,226.05,885.41,-0.88,2.69,4.54,222,875,10,21,175
410,red,951.16,439.03,9.71,1401.08,194.09,943,425,17,29,308
410,red,215.02,687.07,-39.11,96.65,100.15,207,667,18,41,597
410,red,1006.53,764.04,54.15,50.50,36.14,998,747,16,35,415
410,blue,553.56,684.99,0.09,99.74,89.58,541,673,25,23,457
410,blue,1392.07,689.28,99.97,99.82,58.86,1380,677,24,24,436
410,blue,226.07,885.40,-0.88,2.70,4.55,222,875,10,21,176
411,red,956.82,438.25,13.35,1428.98,194.27,950,422,14,32,313
411,red,215.03,687.16,-39.08,96.58,100.11,207,667,18,41,596
411,red,1013.83,758.68,54.84,53.29,38.47,1008,743,12,35,308
411,blue,553.23,684.94,0.04,99.78,89.62,541,673,24,23,447
411,blue,1391.82,689.08,99.97,99.99,58.96,1380,677,24,23,427
411,blue,226.05,885.41,-0.88,2.69,4.54,222,875,10,21,175
412,red,962.64,439.73,19.07,1379.36,193.36,956,426,14,28,298
412,red,215.04,687.08,-39.10,96.64,100.15,207,667,18,41,599
412,red,1019.08,754.00,55.36,55.79,40.53,1013,739,12,34,292
412,blue,553.37,684.82,0.04,99.87,89.67,542,673,23,23,443
412,blue,1392.06,689.04,100.01,100.02,58.97,1380,677,24,23,430
412,blue,226.12,885.36,-0.88,2.71,4.57,222,875,10,21,177
413,red,966.28,441.00,22.70,1339.13,192.62,960,427,13,28,229
413,red,214.98,687.02,-39.13,96.69,100.18,207,667,18,41,598
413,red,1022.03,750.00,55.66,57.98,42.35,1015,736,14,31,354
413,blue,553.22,684.92,0.04,99.79,89.62,541,673,24,23,446
413,blue,1391.38,689.30,99.89,99.81,58.87,1380,677,23,24,435
413,blue,226.08,885.12,-0.91,2.77,4.68,222,874,10,22,180
414,red,214.99,686.97,-39.14,96.73,100.20,207,667,18,41,601
414,red,1025.19,745.37,55.99,60.56,44.47,1017,731,17,32,423
414,blue,553.55,684.82,0.06,99.87,89.66,542,673,23,23,438
414,blue,1392.00,689.47,99.93,99.67,58.77,1380,677,24,24,431
414,blue,226.10,885.30,-0.89,2.72,4.60,222,875,10,21,178
415,red,215.00,687.07,-39.11,96.65,100.16,207,667,18,41,597
415,red,1028.39,740.92,56.33,63.12,46.50,1019,727,18,31,430
415,blue,553.35,684.89,0.05,99.82,89.63,542,673,23,23,444
415,blue,1391.74,689.54,99.89,99.61,58.74,1380,677,24,24,428
415,blue,226.08,885.12,-0.91,2.77,4.68,222,874,10,22,180
416,red,215.02,687.13,-39.09,96.60,100.12,207,667,18,41,595
416,red,1030.91,736.73,56.61,65.59,48.42,1021,723,19,31,437
416,blue,553.37,684.97,0.06,99.75,89.60,542,673,23,24,446
416,blue,1391.93,689.44,99.93,99.69,58.78,1381,677,23,24,427
416,blue,226.09,885.42,-0.87,2.69,4.54,222,875,10,21,175
417,red,215.09,687.27,-39.04,96.49,100.05,207,667,18,41,599
417,red,1033.41,733.01,56.90,67.83,50.12,1023,719,21,31,433
417,blue,553.47,684.97,0.07,99.75,89.59,542,673,23,24,444
417,blue,1392.05,689.57,99.92,99.59,58.72,1381,677,23,24,431
417,blue,226.09,885.42,-0.87,2.69,4.54,222,875,10,21,175
418,red,215.04,687.18,-39.07,96.56,100.10,207,667,18,41,597
418,red,1034.61,729.40,57.05,70.05,51.81,1025,716,20,30,441
418,blue,553.34,684.96,0.06,99.76,89.60,541,673,24,23,442
418,blue,1392.14,689.03,100.02,100.03,58.97,1381,677,23,23,424
418,blue,226.06,885.36,-0.88,2.71,4.57,222,875,10,21,176
419,red,215.01,687.24,-39.06,96.52,100.07,207,667,17,41,591
419,red,1035.37,726.32,57.15,71.98,53.26,1026,713,19,30,414
419,blue,1091.40,626.61,66.77,162.37,99.23,1083,623,17,9,92
419,blue,553.30,684.97,0.05,99.75,89.60,541,673,24,23,444
419,blue,1392.20,689.01,100.03,100.04,58.98,1381,677,23,23,425
419,blue,226.09,885.39,-0.88,2.70,4.55,222,875,10,21,177
420,red,215.09,687.30,-39.03,96.47,100.04,207,667,18,41,600
420,red,1035.10,723.82,57.14,73.57,54.48,1026,711,19,29,402
420,blue,1090.12,626.51,66.58,162.49,99.32,1082,623,16,9,102
420,blue,553.27,684.92,0.04,99.79,89.62,541,673,24,23,439
420,blue,1392.20,689.06,100.02,100.00,58.96,1381,677,23,23,424
420,blue,226.09,885.20,-0.90,2.75,4.64,222,874,10,22,180
421,red,215.03,687.22,-39.06,96.53,100.08,207,667,18,41,596
421,red,1033.59,721.85,57.00,74.83,55.47,1023,709,21,29,417
421,blue,1090.16,625.21,66.66,164.18,99.94,1082,619,16,12,122
421,blue,553.21,684.81,0.01,99.88,89.68,541,673,24,23,439
421,blue,1391.87,688.72,100.03,100.28,59.13,1381,677,23,23,427
421,blue,226.15,885.16,-0.90,2.76,4.66,222,874,10,22,183
422,red,214.97,687.29,-39.04,96.47,100.05,207,667,17,41,589
422,red,1032.28,722.34,56.86,74.51,55.28,1022,710,21,28,410
422,blue,1126.54,535.35,83.53,357.36,141.85,1121,532,14,7,69
422,blue,1087.89,604.06,67.52,194.64,110.18,1086,596,6,16,72
422,blue,1092.01,625.82,66.91,163.40,99.59,1085,619,13,13,100
422,blue,553.43,685.13,0.10,99.62,89.52,542,673,23,24,445
422,blue,1392.73,689.13,100.07,99.95,58.91,1382,677,23,23,419
422,blue,226.09,885.56,-0.86,2.65,4.47,222,875,10,21,174
423,red,1117.21,636.98,69.96,149.68,93.36,1115,631,6,14,63
423,red,215.18,687.45,-38.97,96.35,99.96,207,667,18,41,603
423,red,1030.28,724.35,56.63,73.21,54.39,1022,712,18,28,381
423,blue,1100.82,544.87,75.69,325.59,138.15,1088,524,38,47,757
423,blue,1086.78,610.60,66.94,184.56,107.07,1078,581,19,51,360
423,blue,553.40,684.97,0.07,99.75,89.59,541,673,24,23,441
423,blue,1392.27,689.11,100.02,99.97,58.94,1381,677,23,23,426
423,blue,226.11,885.45,-0.87,2.68,4.52,222,875,10,21,176
424,red,1115.40,638.52,69.61,147.87,92.69,1113,629,6,25,85
424,red,215.18,687.45,-38.97,96.35,99.96,207,667,18,41,603
424,red,1028.25,727.66,56.39,71.11,52.86,1020,715,17,29,385
424,blue,1093.52,579.03,70.36,239.76,122.00,1073,525,49,107,2468
424,blue,553.38,684.97,0.06,99.75,89.60,541,673,24,23,442
424,blue,1392.13,689.12,100.00,99.95,58.93,1381,677,23,23,425
424,blue,226.11,885.45,-0.87,2.68,4.52,222,875,10,21,176
425,red,1113.68,639.67,69.29,146.51,92.19,1111,629,7,26,94
425,red,215.18,687.45,-38.97,96.35,99.96,207,667,18,41,603
425,red,1028.49,729.81,56.41,69.77,51.83,1020,717,17,29,384
425,blue,1093.96,574.63,70.84,248.99,124.10,1068,527,59,105,3528
425,blue,553.40,684.97,0.07,99.75,89.59,541,673,24,23,441
425,blue,1392.15,689.14,100.00,99.94,58.92,1381,677,23,23,426
425,blue,226.11,885.45,-0.87,2.68,4.52,222,875,10,21,176
426,red,215.14,687.31,-39.02,96.46,100.03,207,667,18,41,604
426,red,1030.46,732.34,56.60,68.23,50.54,1022,720,17,28,400
426,blue,1089.54,559.79,71.38,283.65,131.38,1067,530,54,66,2103
426,blue,1080.17,616.59,65.56,175.83,104.42,1069,604,24,28,475
426,blue,553.33,684.93,0.05,99.79,89.62,541,673,24,23,445
426,blue,1391.93,689.05,99.99,100.01,58.97,1380,677,24,23,425
426,blue,226.11,885.45,-0.87,2.68,4.52,222,875,10,21,176
427,red,215.15,687.34,-39.01,96.44,100.02,207,667,18,41,605
427,red,1031.98,734.47,56.74,66.94,49.47,1023,721,18,30,429
427,blue,1084.32,574.38,68.99,249.42,124.55,1056,532,63,100,3850
427,blue,553.40,684.94,0.06,99.78,89.61,541,673,24,23,443
427,blue,1391.95,689.18,99.97,99.91,58.91,1380,677,24,23,427
427,blue,226.07,885.47,-0.87,2.68,4.51,222,875,10,21,174
428,red,215.14,687.34,-39.01,96.43,100.02,207,667,18,41,605
428,red,1030.77,734.47,56.61,66.94,49.51,1016,721,26,29,465
428,blue,1082.74,577.92,68.40,241.92,122.90,1052,532,61,99,3919
428,blue,553.38,684.94,0.06,99.77,89.61,541,673,24,23,442
428,blue,1391.95,689.19,99.97,99.90,58.90,1381,677,23,23,420
428,blue,226.07,885.47,-0.87,2.68,4.51,222,875,10,21,174
429,red,215.05,687.21,-39.06,96.54,100.08,207,667,18,41,593
429,red,1028.78,734.11,56.41,67.15,49.75,1014,721,25,28,445
429,blue,1082.11,576.22,68.41,245.48,123.74,1053,529,53,100,3358
429,blue,552.97,685.06,0.03,99.68,89.57,541,673,24,24,443
429,blue,1391.54,689.54,99.87,99.61,58.75,1380,677,24,24,432
429,blue,226.02,885.23,-0.90,2.74,4.63,222,874,10,22,177
430,red,215.16,687.41,-38.98,96.38,99.99,207,667,18,41,602
430,red,1028.73,733.46,56.41,67.54,50.07,1015,720,24,29,432
430,blue,1083.58,569.52,69.24,260.16,126.91,1058,526,47,97,2669
430,blue,553.19,685.07,0.06,99.67,89.55,541,673,24,24,445
430,blue,1391.92,689.15,99.97,99.93,58.93,1381,677,23,23,420
430,blue,226.07,885.47,-0.87,2.68,4.51,222,875,10,21,174
431,red,214.92,687.06,-39.12,96.65,100.16,207,667,17,41,587
431,red,1025.51,732.42,56.08,68.16,50.67,1012,719,26,29,546
431,blue,1081.25,564.55,69.20,271.75,129.37,1057,527,48,87,2369
431,blue,552.70,684.97,-0.02,99.75,89.62,541,673,23,23,435
431,blue,1390.85,689.31,99.82,99.79,58.88,1379,677,24,24,428
431,blue,225.99,885.19,-0.90,2.75,4.65,222,874,10,22,176
431,blue,1667.76,896.24,100.48,1.96,-49.94,1665,887,6,17,72
432,red,215.17,687.42,-38.98,96.37,99.98,207,667,18,41,602
432,red,1025.64,731.17,56.10,68.93,51.27,1012,718,26,28,529
432,blue,1078.19,560.98,68.87,280.50,131.19,1058,518,47,92,2234
432,blue,553.39,684.97,0.06,99.76,89.60,542,673,23,23,442
432,blue,1391.99,689.10,99.99,99.97,58.95,1381,677,23,23,421
432,blue,226.10,885.50,-0.86,2.67,4.50,222,875,10,21,175
433,red,215.19,687.39,-38.99,96.40,99.99,207,667,18,41,604
433,red,1026.17,730.55,56.16,69.31,51.55,1012,717,26,29,511
433,blue,1074.66,562.12,68.04,277.61,130.76,1058,515,36,93,2259
433,blue,553.35,685.03,0.07,99.71,89.57,541,673,24,23,445
433,blue,1391.91,689.02,99.99,100.03,58.99,1380,677,24,23,424
433,blue,226.10,885.50,-0.86,2.67,4.50,222,875,10,21,175
434,red,215.20,687.28,-39.02,96.48,100.05,207,667,18,41,609
434,red,1026.90,730.46,56.24,69.37,51.57,1012,717,26,29,458
434,blue,1074.72,556.04,68.57,293.23,133.68,1055,510,37,94,2244
434,blue,553.34,685.05,0.07,99.69,89.56,541,673,24,23,443
434,blue,1391.98,688.98,100.01,100.07,59.01,1381,677,23,23,424
434,blue,226.12,885.52,-0.86,2.66,4.49,222,875,10,21,176
435,red,215.09,687.15,-39.07,96.58,100.11,207,667,18,41,601
435,red,1025.12,729.16,56.06,70.17,52.25,1013,716,24,29,485
435,blue,1074.88,558.23,68.41,287.47,132.62,1058,509,37,92,1623
435,blue,553.15,685.07,0.06,99.67,89.55,541,673,24,23,446
435,blue,1391.47,688.98,99.95,100.07,59.02,1380,677,24,23,420
435,blue,226.06,885.30,-0.89,2.72,4.59,222,874,10,22,178
436,red,214.92,687.11,-39.11,96.62,100.14,207,667,17,41,588
436,red,1025.25,728.12,56.08,70.81,52.75,1012,714,25,30,469
436,blue,1075.59,558.29,68.55,287.32,132.57,1057,526,32,74,1518
436,blue,553.12,684.94,0.03,99.77,89.62,541,673,24,23,446
436,blue,1391.55,688.89,99.97,100.14,59.06,1380,677,24,23,422
436,blue,226.03,885.30,-0.89,2.72,4.60,222,874,10,22,175
437,red,215.07,687.28,-39.03,96.48,100.05,207,667,18,41,599
437,red,1026.81,729.07,56.24,70.23,52.24,1014,713,24,30,457
