frame,color,cx,cy,x,y,w,h,area
144,blue,554.76,684.73,544,672,22,25,469
144,blue,1392.48,688.71,1380,676,24,24,442
144,blue,228.38,888.27,224,878,9,18,117
144,blue,1668.37,898.37,1666,893,5,11,46
145,red,1407.41,220.25,1368,183,84,72,3732
145,red,1408.61,324.92,1404,321,11,9,77
145,red,1471.66,438.78,1429,358,77,163,5641
145,red,1369.59,484.85,1367,477,6,16,71
145,red,1498.02,510.91,1496,499,6,24,115
145,red,1496.44,556.29,1491,542,10,32,147
145,red,1497.00,594.50,1496,588,3,14,42
145,red,1564.53,610.21,1555,597,18,23,198
145,red,1454.82,675.30,1401,600,145,150,11336
145,red,1625.17,739.98,1619,738,13,5,46
145,red,1547.14,796.53,1487,764,146,81,2739
145,red,1639.09,864.37,1630,860,16,11,81
145,blue,1398.78,531.90,1394,518,8,29,125
145,blue,554.25,684.78,543,672,23,25,481
145,blue,1391.06,689.06,1379,677,24,24,447
145,blue,228.41,888.25,224,878,9,18,118
145,blue,1667.58,895.27,1664,884,7,20,95
146,red,1403.01,221.00,1364,184,84,70,3559
146,red,1403.06,323.72,1400,320,8,8,53
146,red,1460.98,435.66,1417,355,80,164,5708
146,red,1491.80,513.06,1488,505,8,16,82
146,red,1488.00,564.50,1487,557,3,16,48
146,red,1571.23,600.55,1566,594,9,15,82
146,red,1450.49,671.60,1401,597,116,149,10468
146,red,1563.54,613.77,1557,609,15,10,117
146,red,1540.76,707.99,1526,698,30,19,203
146,red,1523.02,717.91,1518,716,11,5,45
146,red,1624.50,739.28,1617,737,17,6,86
146,red,1597.39,785.52,1539,763,95,39,1029
146,red,1508.55,780.43,1484,765,53,31,792
146,red,1495.82,816.26,1482,798,31,35,457
146,red,1530.56,816.17,1524,814,15,6,54
146,red,1639.23,864.82,1633,862,13,8,44
146,blue,1396.53,533.09,1390,514,16,31,247
146,blue,554.78,684.72,544,672,22,25,469
146,blue,1392.62,688.83,1380,677,25,23,439
146,blue,228.54,888.34,224,878,10,18,122
146,blue,1668.47,898.60,1666,893,5,11,43
147,red,1397.08,221.10,1359,186,83,68,3362
147,red,1396.64,323.14,1394,320,7,7,42
147,red,1449.96,434.14,1403,355,85,162,5841
147,red,1450.97,671.80,1399,594,158,154,10283
147,red,1565.94,608.39,1555,594,20,25,262
147,red,1627.32,739.51,1622,737,11,6,47
147,red,1561.85,764.45,1554,763,17,6,60
147,red,1498.01,780.73,1466,766,66,38,946
147,red,1602.25,785.43,1567,770,62,28,738
147,red,1548.51,798.88,1542,796,14,7,73
147,red,1502.15,807.53,1496,805,14,5,47
147,red,1485.37,817.03,1476,808,23,19,237
147,blue,1447.62,349.00,1445,346,6,7,40
147,blue,1393.67,539.98,1387,530,13,23,143
147,blue,554.65,684.55,544,672,22,25,469
147,blue,1392.39,688.87,1380,677,24,23,428
147,blue,228.43,888.20,224,878,9,18,119
147,blue,1668.43,898.55,1666,893,5,11,44
148,red,1392.54,222.28,1354,187,82,66,3227
148,red,1441.89,430.93,1391,354,90,162,6159
148,red,1444.04,670.19,1396,593,132,145,8778
148,red,1567.10,608.60,1556,594,19,25,202
148,red,1539.13,707.12,1524,698,33,19,266
148,red,1601.50,760.00,1595,759,14,3,42
148,red,1497.84,777.86,1468,763,62,32,636
148,red,1601.29,786.15,1567,771,59,27,654
148,red,1456.53,783.22,1444,778,27,11,144
148,red,1481.68,817.44,1471,810,27,13,184
148,blue,1436.36,348.66,1434,345,6,9,47
148,blue,1386.53,578.47,1382,572,11,13,57
148,blue,554.52,684.57,544,672,22,25,473
148,blue,1392.28,688.70,1380,676,24,24,434
148,blue,228.41,888.25,224,878,9,18,118
148,blue,1668.38,898.58,1666,893,5,11,45
149,red,1386.65,222.71,1348,188,83,66,3182
149,red,1435.45,421.44,1381,311,98,204,6515
149,red,1449.22,463.11,1437,445,28,42,654
149,red,1431.22,662.14,1392,592,73,144,6875
149,red,1570.84,599.58,1566,594,9,15,62
149,red,1562.62,614.16,1555,610,17,9,123
149,red,1496.16,706.04,1466,697,61,23,535
149,red,1539.24,708.44,1527,700,29,17,217
149,red,1487.10,718.20,1482,717,12,4,40
149,red,1488.76,771.78,1482,766,15,19,139
149,red,1606.57,773.26,1601,771,12,6,47
149,red,1439.89,780.92,1435,776,10,11,62
149,red,1598.79,789.23,1568,783,57,14,376
149,blue,1425.50,347.50,1423,344,6,8,48
149,blue,554.58,684.54,544,672,22,25,477
149,blue,1391.94,688.58,1381,676,23,24,435
149,blue,228.41,888.25,224,878,9,18,118
149,blue,1668.15,897.93,1666,892,5,12,54
150,red,1380.36,224.02,1343,190,81,65,3006
150,red,1430.27,423.53,1371,311,103,203,8331
150,red,1421.00,658.63,1377,589,79,147,7966
150,red,1568.42,598.84,1563,594,10,13,57
150,red,1559.98,613.94,1553,609,14,10,125
150,red,1509.55,707.88,1471,697,72,32,719
150,red,1486.16,770.05,1480,765,15,13,129
150,red,1538.94,769.90,1533,767,15,6,49
150,red,1413.14,787.06,1406,778,16,17,70
150,red,1444.80,804.25,1434,797,23,15,208
150,blue,1414.47,347.76,1412,344,6,9,51
150,blue,553.76,684.53,543,672,22,25,474
150,blue,1388.09,689.33,1378,677,21,23,349
150,blue,228.43,888.20,224,878,9,18,119
150,blue,1667.11,893.53,1663,881,8,23,111
151,red,1377.52,223.90,1340,190,80,64,2950
151,red,1424.31,420.93,1366,319,104,194,8057
151,red,1415.91,658.19,1364,586,94,150,9924
151,red,1570.19,597.11,1565,594,10,8,53
151,red,1563.83,614.36,1555,610,20,9,145
151,red,1514.85,707.97,1482,698,74,22,539
151,red,1627.27,762.96,1622,758,15,13,77
151,red,1534.49,768.36,1530,763,11,9,59
151,red,1482.92,771.29,1469,766,27,12,207
151,red,1544.58,787.82,1530,779,30,17,177
151,red,1657.95,794.51,1652,790,13,10,117
151,red,1599.37,797.33,1588,793,21,9,139
151,red,1620.00,798.00,1616,796,9,5,45
151,red,1529.00,811.00,1521,810,17,3,51
151,blue,1407.95,346.86,1405,343,7,9,56
151,blue,554.55,684.95,543,672,23,25,475
151,blue,228.41,888.25,224,878,9,18,118
151,blue,1668.27,898.42,1666,893,5,11,48
152,red,1372.39,225.28,1335,192,80,63,2882
152,red,1414.47,424.90,1360,322,96,190,7501
152,red,1408.57,657.33,1350,582,107,153,11801
152,red,1570.20,597.11,1566,594,9,7,45
152,red,1562.12,614.20,1555,610,14,9,114
152,red,1512.58,706.12,1483,698,63,22,483
152,red,1644.50,728.50,1640,727,10,4,40
152,red,1623.95,765.37,1612,761,29,12,244
152,red,1549.28,782.43,1530,763,45,31,456
152,red,1472.67,772.09,1469,769,8,8,45
152,red,1652.29,793.73,1642,787,22,13,103
152,red,1605.29,797.13,1588,793,34,9,173
152,red,1442.90,797.30,1434,796,18,4,60
152,red,1512.25,799.86,1506,797,16,6,51
152,red,1522.45,811.64,1515,810,15,4,55
152,blue,1400.02,346.94,1397,343,7,9,53
152,blue,554.56,684.97,543,672,23,25,476
152,blue,228.50,887.89,224,878,9,18,123
152,blue,1668.40,898.47,1666,893,5,11,45
153,red,1366.46,225.64,1330,193,79,63,2794
153,red,1439.64,331.00,1436,321,11,17,76
153,red,1405.60,424.24,1354,351,91,160,6788
153,red,1400.94,654.89,1336,579,120,154,12636
153,red,1570.31,596.42,1566,593,9,8,55
153,red,1562.23,613.05,1555,608,14,10,112
153,red,1508.45,704.07,1482,697,58,15,431
153,red,1519.50,717.00,1513,716,14,3,42
153,red,1473.84,766.04,1468,756,12,20,146
153,red,1629.87,762.13,1621,759,20,11,107
153,red,1535.62,768.25,1530,766,12,5,53
153,red,1567.83,781.58,1561,778,14,9,72
153,red,1546.01,787.28,1537,781,23,13,184
153,red,1660.51,792.39,1657,789,9,10,51
153,red,1613.39,797.34,1606,795,15,5,61
153,blue,1391.73,346.07,1389,342,7,9,56
153,blue,554.52,684.36,544,672,22,25,475
153,blue,228.64,888.02,224,878,10,18,127
154,red,1361.91,228.07,1326,196,78,61,2687
154,red,1431.47,329.41,1430,323,4,14,51
154,red,1398.79,423.69,1350,352,88,160,6194
154,red,1453.65,392.47,1452,385,4,17,62
154,red,1359.74,645.96,1324,576,66,144,6035
154,red,1428.74,659.86,1393,589,63,145,6167
154,red,1570.88,598.60,1566,594,9,11,65
154,red,1565.14,614.42,1560,609,10,10,65
154,red,1510.49,704.87,1487,698,58,15,430
154,red,1629.90,762.10,1619,760,22,5,105
154,red,1532.15,770.60,1519,767,25,10,112
154,red,1570.34,783.81,1561,779,16,13,118
154,red,1544.59,789.56,1530,782,30,14,196
154,red,1661.10,791.98,1657,790,9,5,42
154,red,1613.09,798.41,1606,796,15,6,66
154,blue,1385.12,347.46,1382,344,7,8,50
154,blue,554.57,684.88,543,672,23,25,477
154,blue,1394.68,688.72,1387,677,17,23,325
154,blue,228.41,888.25,224,878,9,18,118
154,blue,1668.24,898.31,1666,893,5,11,49
155,red,1356.89,230.12,1326,200,72,60,2507
155,red,1392.40,425.23,1347,353,84,161,5758
155,red,1448.56,388.80,1445,370,8,39,149
155,red,1347.16,643.74,1314,575,61,140,5874
155,red,1428.41,660.65,1393,590,63,145,6132
155,red,1570.82,599.58,1566,595,9,11,66
155,red,1564.95,615.29,1560,610,9,10,62
155,red,1512.27,706.32,1483,699,62,20,529
155,red,1630.39,763.39,1620,761,21,5,88
155,red,1471.37,770.40,1468,763,10,15,78
155,red,1569.54,785.33,1561,781,16,12,98
155,red,1545.12,790.90,1530,783,30,13,143
155,red,1504.91,803.07,1498,797,14,12,58
155,red,1614.34,799.75,1606,797,16,6,53
155,blue,1378.33,349.33,1376,346,6,8,45
155,blue,554.45,685.14,543,673,23,24,472
155,blue,1391.98,689.45,1380,677,24,24,444
155,blue,228.38,888.27,224,878,9,18,117
155,blue,1668.29,898.29,1666,893,5,11,48
156,red,1351.52,231.50,1321,202,72,59,2491
156,red,1386.67,426.36,1346,353,77,161,5678
156,red,1336.25,640.57,1305,573,58,138,5610
156,red,1428.50,659.53,1393,590,63,144,6098
156,red,1567.01,607.99,1556,594,20,25,242
156,red,1511.84,705.88,1483,698,64,20,526
156,red,1580.71,757.82,1577,755,9,6,45
156,red,1630.05,762.12,1619,757,23,10,128
156,red,1472.58,768.42,1468,762,12,14,105
156,red,1571.31,784.69,1562,781,16,11,105
156,red,1547.07,789.44,1538,782,22,13,150
156,red,1505.61,802.31,1498,797,15,10,62
156,blue,554.64,684.85,544,672,22,25,472
156,blue,1392.50,688.69,1381,676,24,24,445
156,blue,228.50,887.89,224,878,9,18,123
156,blue,1668.65,898.35,1667,893,4,11,40
157,red,1345.37,233.31,1315,204,71,58,2417
157,red,1379.94,428.16,1343,355,71,162,5256
157,red,1325.75,638.09,1298,570,54,137,5355
157,red,1427.39,659.73,1392,589,63,145,6150
157,red,1565.48,609.01,1555,594,21,25,196
157,red,1510.94,705.89,1484,698,62,20,487
157,red,1630.07,709.61,1627,705,9,11,46
157,red,1497.00,729.50,1496,722,3,16,48
157,red,1657.07,740.82,1651,737,12,8,60
157,red,1524.81,754.05,1518,748,16,13,75
157,red,1564.00,758.00,1560,756,9,5,45
157,red,1580.00,760.07,1577,757,7,9,43
157,red,1472.97,768.85,1467,761,13,16,92
157,red,1620.94,765.83,1601,761,41,12,242
157,red,1535.62,771.11,1530,768,14,9,66
157,red,1555.84,787.08,1537,779,40,17,397
157,blue,554.47,685.03,543,672,23,25,476
157,blue,1392.28,689.05,1380,677,25,23,439
157,blue,228.38,888.27,224,878,9,18,117
157,blue,1668.47,898.60,1666,893,5,11,43
158,red,1338.96,234.94,1303,206,77,58,2360
158,red,1374.67,430.44,1341,357,64,163,5303
158,red,1317.06,635.76,1293,569,50,134,5092
158,red,1426.37,659.25,1388,589,66,144,6102
158,red,1565.64,612.26,1555,603,20,17,171
158,red,1511.04,705.53,1483,699,63,14,451
158,red,1497.62,730.71,1496,722,5,17,68
158,red,1657.93,741.17,1652,738,11,6,46
158,red,1579.71,758.49,1577,755,7,7,41
158,red,1564.00,758.00,1560,756,9,5,45
158,red,1623.30,766.04,1610,761,32,14,211
158,red,1555.04,786.89,1531,778,46,18,439
158,blue,554.59,684.95,544,672,22,25,473
158,blue,1392.67,689.15,1381,677,24,24,437
158,blue,228.50,887.89,224,878,9,18,123
158,blue,1668.65,898.35,1667,893,4,11,40
159,red,1332.61,236.61,1297,209,77,56,2303
159,red,1367.13,433.48,1337,359,58,163,5161
159,red,1309.72,633.02,1287,567,48,133,4869
159,red,1423.97,658.92,1386,589,67,143,6075
159,red,1566.23,608.96,1555,595,21,25,229
159,red,1509.85,705.42,1489,699,42,15,351
159,red,1495.40,728.47,1492,722,7,13,47
159,red,1640.22,732.76,1626,728,24,13,137
159,red,1519.56,746.10,1516,739,7,13,52
159,red,1572.30,757.65,1561,754,22,8,83
159,red,1621.00,767.12,1603,761,38,13,170
159,red,1521.14,771.19,1516,769,12,5,43
159,red,1551.80,787.16,1531,778,49,19,466
159,blue,554.49,685.05,544,673,22,24,471
159,blue,1392.56,689.23,1381,677,24,24,435
159,blue,228.38,888.27,224,878,9,18,117
159,blue,1668.65,898.35,1667,893,4,11,40
160,red,1325.93,238.37,1288,211,80,56,2256
160,red,1359.51,438.25,1333,362,53,164,5050
160,red,1304.30,632.19,1283,568,47,129,4710
160,red,1421.38,657.74,1381,589,71,142,6005
160,red,1513.47,705.12,1484,699,61,14,432
160,red,1650.00,741.33,1642,738,18,6,54
160,red,1491.22,746.78,1488,743,7,9,41
160,red,1313.79,750.53,1307,748,16,6,53
160,red,1523.38,761.21,1511,748,22,29,212
160,red,1562.83,755.76,1557,749,12,12,59
160,red,1578.88,757.51,1576,754,7,8,43
160,red,1553.22,786.30,1532,780,45,15,291
160,blue,554.54,684.95,544,672,22,25,475
160,blue,1392.51,689.28,1380,677,25,24,439
160,blue,228.53,887.87,224,878,9,18,124
160,blue,1668.65,898.35,1667,893,4,11,40
161,red,1319.04,240.34,1290,213,70,55,2145
161,red,1350.76,442.05,1328,366,50,163,4826
161,red,1300.02,632.34,1279,569,47,127,4563
161,red,1418.17,656.47,1375,589,76,140,5910
161,red,1564.60,616.13,1555,612,20,8,86
161,red,1509.39,705.06,1483,699,54,13,293
161,red,1627.84,744.00,1621,740,17,9,45
161,red,1491.22,746.78,1488,743,7,9,41
161,red,1313.92,747.54,1306,745,16,5,59
161,red,1523.30,758.55,1516,748,16,26,154
161,red,1466.26,770.79,1457,762,19,15,140
161,red,1498.85,769.17,1493,767,14,5,40
161,red,1546.24,788.03,1537,783,18,12,143
161,blue,554.55,684.92,544,672,22,25,476
161,blue,1392.52,689.19,1381,677,24,24,431
161,blue,228.53,887.87,224,878,9,18,124
161,blue,1668.65,898.35,1667,893,4,11,40
162,red,1311.45,242.82,1282,216,71,54,2112
162,red,1342.51,446.78,1321,371,53,163,4695
162,red,1297.00,634.94,1276,572,47,125,4500
162,red,1414.09,655.11,1370,589,76,138,5741
162,red,1561.50,618.00,1555,617,14,3,42
162,red,1517.45,704.86,1507,699,23,11,132
162,red,1493.02,708.11,1483,703,17,10,121
162,red,1629.71,710.36,1627,706,8,11,42
162,red,1643.89,731.69,1631,728,26,9,91
162,red,1492.47,744.67,1488,741,11,9,49
162,red,1315.04,746.76,1309,743,12,8,83
162,red,1345.40,744.81,1338,743,15,5,53
162,red,1519.86,756.94,1503,749,32,14,247
162,red,1466.19,769.73,1456,763,20,14,129
162,red,1540.81,786.88,1538,779,9,14,48
162,blue,554.49,685.14,543,673,23,24,474
162,blue,1392.10,689.57,1381,677,22,24,417
162,blue,228.50,887.89,224,878,9,18,123
163,red,1303.15,244.34,1274,218,70,53,2052
163,red,1332.85,449.63,1313,375,55,162,4686
163,red,1295.07,637.08,1273,574,48,124,4459
163,red,1409.50,652.88,1363,589,80,135,5602
163,red,1563.48,616.35,1555,612,20,8,69
163,red,1514.76,704.27,1490,700,54,11,262
163,red,1551.75,715.56,1545,713,16,6,72
163,red,1522.28,718.53,1516,717,15,4,43
163,red,1644.58,733.75,1640,728,12,16,104
163,red,1314.78,746.39,1311,743,8,7,49
163,red,1492.77,745.74,1488,742,12,10,61
163,red,1520.79,755.51,1504,748,31,14,199
163,red,1462.67,769.55,1449,763,26,13,175
163,red,1543.37,787.06,1537,783,15,9,103
163,blue,554.58,684.90,544,672,22,25,476
163,blue,1391.96,688.78,1381,677,22,23,406
163,blue,228.38,888.27,224,878,9,18,117
163,blue,1668.65,898.35,1667,893,4,11,40
164,red,1294.89,246.19,1265,221,70,51,1970
164,red,1359.49,382.27,1356,377,9,11,51
164,red,1321.88,454.60,1302,380,51,160,4708
164,red,1291.75,638.63,1270,578,47,120,4295
164,red,1404.76,650.85,1357,588,83,133,5414
164,red,1562.82,616.57,1556,613,16,7,60
164,red,1512.71,706.46,1490,701,41,20,258
164,red,1629.51,709.45,1626,705,10,11,51
164,red,1552.45,715.16,1545,714,15,4,49
164,red,1650.22,738.37,1641,728,19,23,138
164,red,1319.26,747.11,1310,742,20,9,112
164,red,1523.66,754.41,1515,748,20,14,143
164,red,1462.13,769.23,1452,760,23,17,213
164,red,1543.02,787.21,1536,783,16,9,114
164,blue,554.43,685.11,543,673,23,24,473
164,blue,1390.79,689.24,1380,677,21,24,376
164,blue,228.35,888.31,224,878,9,18,116
164,blue,1668.65,898.35,1667,893,4,11,40
165,red,1286.63,246.85,1256,222,70,49,1913
165,red,1311.14,456.76,1291,380,65,161,4647
165,red,1288.20,637.37,1265,578,48,119,4343
165,red,1399.80,648.33,1349,589,88,128,5229
165,red,1512.75,703.47,1496,699,37,10,177
165,red,1639.02,708.96,1633,705,12,8,49
165,red,1548.48,716.82,1545,714,9,9,50
165,red,1649.11,735.92,1639,733,22,8,98
165,red,1314.23,746.77,1311,744,8,7,48
165,red,1456.50,765.98,1445,756,26,20,260
165,red,1540.73,787.60,1533,783,15,9,100
165,blue,554.54,685.06,544,673,22,24,470
165,blue,1389.89,689.53,1381,677,17,24,314
165,blue,228.35,888.31,224,878,9,18,116
166,red,1278.50,246.69,1247,222,71,48,1858
166,red,1342.96,385.36,1336,378,14,16,81
166,red,1298.52,459.08,1277,385,56,157,4614
166,red,1286.53,635.71,1262,576,50,121,4470
166,red,1393.49,643.62,1342,587,90,123,4944
166,red,1511.65,703.88,1496,699,34,10,153
166,red,1634.59,708.36,1628,704,15,9,44
166,red,1649.78,737.39,1639,733,20,11,139
166,red,1448.19,759.65,1425,737,46,38,692
166,red,1613.43,747.79,1611,743,7,11,42
166,red,1513.91,749.53,1506,748,16,4,43
166,red,1545.88,786.28,1536,782,26,10,150
166,red,1590.59,798.69,1583,797,18,5,75
166,blue,554.72,684.87,544,672,22,25,469
166,blue,1387.83,689.67,1381,677,13,23,218
166,blue,228.35,888.31,224,878,9,18,116
167,red,1271.19,246.35,1237,223,74,46,1819
167,red,1332.95,389.66,1329,385,9,10,41
167,red,1286.50,459.35,1262,386,66,155,4427
167,red,1285.29,635.36,1260,575,51,121,4502
167,red,1385.41,638.66,1335,584,88,120,4769
167,red,1513.43,703.22,1500,699,30,9,145
167,red,1634.44,708.02,1628,704,15,9,50
167,red,1546.67,714.94,1536,709,24,17,139
167,red,1368.50,724.00,1362,723,14,3,42
167,red,1440.28,752.03,1414,724,59,49,838
167,red,1651.63,737.26,1646,728,14,16,145
167,red,1631.79,740.88,1624,739,16,5,48
167,red,1547.06,786.32,1531,779,33,15,198
167,blue,554.74,684.74,544,672,22,25,472
167,blue,1383.77,693.04,1381,689,6,9,47
167,blue,228.35,888.31,224,878,9,18,116
168,red,1263.99,245.75,1227,223,76,45,1814
168,red,1273.65,457.08,1249,370,56,170,4131
168,red,1316.41,405.52,1311,397,12,18,87
168,red,1284.34,635.18,1258,574,52,122,4510
168,red,1377.94,632.97,1327,579,89,119,4674
168,red,1520.00,702.21,1514,700,14,5,47
168,red,1645.65,738.49,1625,727,35,19,209
168,red,1612.43,736.06,1606,728,12,21,77
168,red,1428.89,733.39,1426,730,7,8,54
168,red,1418.66,759.48,1408,755,22,10,149
168,red,1447.53,765.72,1438,763,17,7,57
168,red,1556.97,784.23,1545,781,25,9,121
168,blue,554.66,684.59,544,672,22,25,473
168,blue,228.47,888.45,224,878,10,18,119
169,red,1257.54,245.64,1221,222,76,45,1827
169,red,1261.83,455.38,1232,370,69,167,3944
169,red,1284.18,635.54,1257,576,53,120,4520
169,red,1371.83,627.88,1322,577,86,116,4422
169,red,1565.91,616.34,1561,614,10,6,53
169,red,1441.21,700.90,1434,698,16,7,52
169,red,1518.91,702.72,1512,701,15,5,43
169,red,1361.06,726.64,1353,723,16,8,108
169,red,1608.30,728.65,1603,727,12,4,40
169,red,1421.64,735.76,1414,731,18,8,75
169,red,1650.40,736.72,1641,733,22,8,106
169,red,1418.50,753.97,1406,747,25,18,230
169,blue,554.73,684.79,544,672,22,25,471
169,blue,228.35,888.31,224,878,9,18,116
170,red,1252.27,245.54,1217,222,75,46,1862
170,red,1250.84,450.55,1214,387,75,145,3475
170,red,1367.09,623.68,1317,574,85,113,4238
170,red,1284.08,635.04,1256,576,54,120,4546
170,red,1562.46,612.67,1554,604,22,15,192
170,red,1434.96,698.68,1425,689,25,18,272
170,red,1429.26,717.52,1425,714,10,8,61
170,red,1412.20,724.05,1410,721,6,8,41
170,red,1358.45,726.05,1354,723,12,8,60
170,red,1384.41,731.31,1374,725,20,16,138
170,red,1605.49,728.63,1597,727,18,5,65
170,red,1649.57,734.46,1639,733,24,4,82
170,red,1425.14,736.36,1420,735,12,4,44
170,red,1376.12,750.54,1368,746,21,11,78
170,red,1412.58,752.47,1398,747,27,13,169
170,red,1584.00,787.00,1577,786,15,3,45
170,blue,554.61,684.78,544,672,22,25,470
170,blue,228.35,888.31,224,878,9,18,116
171,red,1246.45,245.68,1212,221,74,48,1872
171,red,1241.50,447.30,1198,387,86,138,3330
171,red,1361.35,619.43,1312,570,83,114,4079
171,red,1283.64,634.78,1256,577,53,119,4563
171,red,1561.09,612.74,1554,602,19,18,192
171,red,1426.48,698.57,1420,689,13,17,107
171,red,1447.29,703.57,1441,700,14,8,72
171,red,1477.02,703.20,1473,701,10,5,44
171,red,1413.04,728.40,1409,725,9,7,53
171,red,1648.96,735.36,1639,733,24,8,89
171,red,1425.28,736.43,1420,735,12,4,46
171,red,1390.96,746.46,1363,738,65,13,299
171,blue,554.71,684.88,544,672,22,25,467
171,blue,228.35,888.31,224,878,9,18,116
172,red,1241.78,246.55,1209,221,72,49,1861
172,red,1233.51,444.31,1184,387,97,129,3255
172,red,1355.68,618.15,1308,566,81,118,4150
172,red,1283.01,634.31,1255,578,54,117,4549
172,red,1562.10,611.26,1554,602,19,18,259
172,red,1447.14,703.68,1441,700,15,8,66
172,red,1477.20,702.65,1473,700,10,6,40
172,red,1405.87,727.82,1397,722,21,12,153
172,red,1645.55,734.82,1629,733,34,8,132
172,red,1424.25,737.13,1418,735,14,6,52
172,red,1388.67,744.51,1369,737,50,15,318
172,blue,554.61,684.90,544,672,22,25,462
172,blue,228.35,888.31,224,878,9,18,116
173,red,1237.14,246.45,1204,220,72,50,1931
173,red,1227.08,441.54,1173,387,107,119,3281
173,red,1350.70,617.73,1304,563,81,121,4244
173,red,1282.57,634.25,1254,579,54,116,4542
173,red,1561.56,611.19,1554,602,19,18,238
173,red,1473.74,702.38,1459,699,28,9,135
173,red,1446.03,703.89,1441,700,12,8,74
173,red,1519.87,703.07,1513,701,14,6,45
173,red,1538.73,710.80,1536,706,7,10,44
173,red,1398.99,739.22,1367,725,65,26,627
173,red,1643.08,733.99,1621,727,42,14,181
173,blue,1233.61,379.59,1231,376,6,8,44
173,blue,554.70,684.82,544,672,22,25,468
173,blue,228.35,888.31,224,878,9,18,116
174,red,1233.08,246.98,1201,221,70,49,1940
174,red,1221.78,439.35,1165,386,113,111,3206
174,red,1346.32,618.18,1301,562,80,123,4348
174,red,1282.49,634.43,1254,581,54,114,4522
174,red,1561.51,613.65,1554,607,21,13,150
174,red,1413.60,703.50,1410,698,7,10,50
174,red,1446.55,703.83,1441,700,13,8,86
174,red,1475.24,703.05,1462,700,25,8,130
174,red,1394.32,731.09,1361,704,71,46,849
